videoId,languageId,edition,version,reason,r2AssetId,r2PublicUrl,originalFilename,status,flags,formatDurationSec,videoDurationSec,audioDurationSec,durationRatio,ffprobeError
1_wl-0-0,24309,wl,30696,,bb94b2d2-18e7-4d1a-807f-1acf8bada58f,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/24309/videos/baf50b17-7d84-4202-abf8-387d9951d145/24309_1_wl-0-0.mp4,1_wl-0-0---WL---24309---30696---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,20533,wl60,30695,,32ed12f8-8bfe-4b1a-8c9b-901c1adcd47b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20533/videos/923ac4a6-15ac-455a-8171-7b1d061e949f/20533_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20533---30695---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,3888,wl60,30709,,3e897560-3084-44c9-81d7-e6413a9b003d,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/3888/videos/b145dd04-596a-4be3-9149-6d4bfdf539d6/3888_1_wl60-0-0.mp4,1_wl60-0-0---WL60---3888---30709---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,20533,wl,30695,,2add4b9f-b817-4e3a-84c2-1c0c4fe271b7,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/20533/videos/2a2788e9-30ec-4bb2-b9c1-a78b67370585/20533_1_wl-0-0.mp4,1_wl-0-0---WL---20533---30695---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,139091,wl60,31121,,8d3dc808-738e-4445-abed-7f3522984c51,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139091/videos/19b563ab-e27e-46f6-b10c-262a9bd95659/139091_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139091---31121---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,139091,wl,31121,,c4746b53-222e-4642-883e-86495acef409,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/139091/videos/af4dba37-5b94-4f6b-80c7-b6b7c36f3bfa/139091_1_wl-0-0.mp4,1_wl-0-0---WL---139091---31121---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,646,wl60,30672,,f41c0f05-7fe6-4963-9c5e-8997f55526e7,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/646/videos/de66077d-4670-44aa-8876-c6804b621634/646_1_wl60-0-0.mp4,1_wl60-0-0---WL60---646---30672---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,3888,wl,30709,,bd4180ee-e3e6-4590-a591-bef33304325f,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/3888/videos/97c91f47-f5af-425a-a9d2-334c84a047d8/3888_1_wl-0-0.mp4,1_wl-0-0---WL---3888---30709---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl-0-0,646,wl,30672,,9ca70f76-3ef5-4fcf-851a-fbc7ef75b6c7,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/646/videos/9720a347-f74e-4172-b015-11d1acd5d1b3/646_1_wl-0-0.mp4,1_wl-0-0---WL---646---30672---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,53400,wl60,30708,,2636473f-2283-4b0d-9e21-956205d2d79b,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/53400/videos/0d5fd73e-8255-473e-bed5-1a1bb824f59d/53400_1_wl60-0-0.mp4,1_wl60-0-0---WL60---53400---30708---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl60-0-0,5546,wl60_rpc,31092,,ce68ba65-8c51-445e-b661-c57a1b749053,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/5546/videos/84dc8617-b989-4409-9c32-30c4ac16ebaa/5546_1_wl60-0-0.mp4,1_wl60-0-0---WL60_RPC---5546---31092---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3564.544,89.412,3564.544,39.867,
1_wl-0-0,5546,wl_rpc,31092,,0bbd9e97-bf32-4af2-bf7a-62bd72c7740b,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/5546/videos/1aa1ef28-ef6d-408d-84f4-4d88ac40ac39/5546_1_wl-0-0.mp4,1_wl-0-0---WL_RPC---5546---31092---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4851.733,128.580,4851.733,37.733,
1_wl60-0-0,531,wl60,31088,,212890a0-efa9-4594-b102-2b32a121ae8d,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/531/videos/93df4d91-f971-40d3-9fe8-24e5a3d1c63e/531_1_wl60-0-0.mp4,1_wl60-0-0---WL60---531---31088---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,531,wl,31088,,c50c5423-7288-419b-8251-daa21ad34869,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/531/videos/f97ae86b-c3cf-4b26-a300-a41ed5f45adb/531_1_wl-0-0.mp4,1_wl-0-0---WL---531---31088---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,7761,wl60,31056,,d8a4969c-7b6f-4922-b696-a871fe3ed034,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/7761/videos/da20cf85-874f-4670-955c-f497cfaf6853/7761_1_wl60-0-0.mp4,1_wl60-0-0---WL60---7761---31056---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,7761,wl,31056,,38fd1916-c3ea-43c0-8e98-2fe5c34f38df,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/7761/videos/0d8d5433-004c-48cc-bc40-1dc9e91268d7/7761_1_wl-0-0.mp4,1_wl-0-0---WL---7761---31056---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,20592,wl60,31044,,532a3989-c054-47a3-b0d8-068e80ecb346,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20592/videos/54196964-8d37-407c-855a-8f83f866db88/20592_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20592---31044---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,20592,wl,31044,,75a16a93-b1d2-4e07-8d42-b6c0873c26a2,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/20592/videos/f7e77e3d-4925-4ad3-9d58-1bd2946db872/20592_1_wl-0-0.mp4,1_wl-0-0---WL---20592---31044---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,20857,wl60,31034,,9cc46a9f-bf92-43fe-a63a-c0a4b1389672,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20857/videos/bdf6330a-2895-4e56-bcda-cbf7e0b9eb16/20857_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20857---31034---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,20857,wl,31034,,fb9e492d-d588-4e17-9add-c05aacefbc64,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/20857/videos/3cab1249-580d-405e-bebc-da75981b37cc/20857_1_wl-0-0.mp4,1_wl-0-0---WL---20857---31034---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,14509,cl,30073,,fe866bf2-032f-40c6-b232-d6c65833f34a,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/14509/videos/2eeea667-a316-45aa-a468-3e90f0844cd2/14509_1_cl-0-0.mp4,1_cl-0-0---CL---14509---30073---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,13316,cl,30072,,1096b31e-b5b3-409c-b9bc-3656a2a532fb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/13316/videos/d69ca3bb-ad6c-460e-b192-76437f7e31d8/13316_1_cl-0-0.mp4,1_cl-0-0---CL---13316---30072---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,20665,cl,30071,,a9943add-f0c7-47af-bccc-357ee8bef634,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20665/videos/f20b3691-3cf1-4651-a6ea-09a07617f19a/20665_1_cl-0-0.mp4,1_cl-0-0---CL---20665---30071---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,9181,cl,30070,,319e5d2a-925a-4dbf-9809-7fe547868cda,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/9181/videos/7bc0043a-9498-405f-8eac-ac226feac62f/9181_1_cl-0-0.mp4,1_cl-0-0---CL---9181---30070---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,3887,wl60,30842,,a578143d-57c2-4b6f-b7dd-8c909a87705c,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/3887/videos/9d75d7d7-c2a0-4822-9d44-7e14ccfd9445/3887_1_wl60-0-0.mp4,1_wl60-0-0---WL60---3887---30842---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,3887,wl,30842,,8fcc8ca0-e9f2-454f-883e-db5b73887b87,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/3887/videos/8cfbfd94-a80f-4bbb-a54c-d3d26ebe89c8/3887_1_wl-0-0.mp4,1_wl-0-0---WL---3887---30842---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,53424,ac,29138,,8469897c-6d12-43ee-b90e-27eb99abaebb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/53424/videos/64010d2e-cf96-4d10-82b0-f1d9d6d4ee94/53424_1_cl-0-0.mp4,1_cl-0-0---AC---53424---29138---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4088.896,418.620,4088.896,9.768,
1_cl-0-0,646,cl,30216,,c6d924d8-f1f4-49ef-9ba3-7b916a9f417c,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/646/videos/f0265944-8ba2-4e5e-aebe-05a68296e806/646_1_cl-0-0.mp4,1_cl-0-0---CL---646---30216---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,53333,cl,30212,,ccf908f1-5b05-417a-8002-b249c996961a,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/53333/videos/edd05ba8-75e6-4e4b-aa46-64296ea568ca/53333_1_cl-0-0.mp4,1_cl-0-0---CL---53333---30212---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,18521,cl,30183,,6a9565eb-15e7-4a38-8a42-c907eec25166,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/18521/videos/30243a36-f08c-488f-b25b-a4f832f2bd66/18521_1_cl-0-0.mp4,1_cl-0-0---CL---18521---30183---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl60-0-0,53333,wl60,30531,,0ffd7e64-cf27-4f2b-84f7-917ebb24d799,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/53333/videos/0c4bc875-25ee-4553-8dee-9a95022376f1/53333_1_wl60-0-0.mp4,1_wl60-0-0---WL60---53333---30531---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_cl-0-0,1953,cl,30151,,ee8bb926-509e-4889-b654-7f4b8bcf10d1,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1953/videos/cef5eff5-1912-4b12-a2f3-184a33a71330/1953_1_cl-0-0.mp4,1_cl-0-0---CL---1953---30151---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl-0-0,53333,wl,30531,,2f64c52f-444e-4808-9531-78c4a4dd1215,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/53333/videos/1fa01bfb-9825-49ec-878f-f2f2a8fc6406/53333_1_wl-0-0.mp4,1_wl-0-0---WL---53333---30531---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,139114,wl60,30530,,7f459e34-5333-471c-9659-142afb4993e8,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/139114/videos/1a734b40-9804-4970-92ff-c5b65b96ed0d/139114_1_wl60-0-0.mp4,1_wl60-0-0---WL60---139114---30530---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,139114,wl,30530,,03b650e1-beb4-4b43-9a14-abee89815df7,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/139114/videos/dc3879ba-2c2f-4a8f-9711-92602121e50a/139114_1_wl-0-0.mp4,1_wl-0-0---WL---139114---30530---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_wl60-0-0,20899,wl60,30529,,79ab2e73-aec6-42ee-9a8d-fc9cd9db5388,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20899/videos/651870e9-827c-4383-b568-c42016c3b7a9/20899_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20899---30529---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_wl-0-0,20899,wl,30529,,691cd40a-6bb6-4496-9e24-8403d68048d4,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/20899/videos/5a466cf1-7e7e-4b19-8ae2-bff116bfcd48/20899_1_wl-0-0.mp4,1_wl-0-0---WL---20899---30529---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_cl-0-0,1341,ac,29071,,051133bd-1019-40c4-8fd4-dc80eee78bfb,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1341/videos/da81984c-2664-4ab6-a8ba-ec87df4f7c22/1341_1_cl-0-0.mp4,1_cl-0-0---AC---1341---29071---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4088.896,418.620,4088.896,9.768,
1_cl-0-0,24249,cl,30024,,c46dc60d-0001-4d78-8bc0-7bc7445957e7,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/24249/videos/0005a9f1-3d03-40ba-99d7-e51cbc047328/24249_1_cl-0-0.mp4,1_cl-0-0---CL---24249---30024---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,23061,cl,30007,,d6b466b0-7641-418d-b97e-a83f76552ec0,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/23061/videos/e5cec557-83ba-4ee0-8152-58963c3fc5df/23061_1_cl-0-0.mp4,1_cl-0-0---CL---23061---30007---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,1942,ec,30509,,34a1ef9a-a472-4fa6-a021-f694ac12dfe3,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1942/videos/ca5ce9b6-73cd-444f-b4e1-87cdf2906191/1942_1_cl-0-0.mp4,1_cl-0-0---EC---1942---30509---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3744.000,56.745,3744.000,65.979,
1_cl-0-0,3712,ec,30508,,41f1e937-b747-4972-b121-a743494eaada,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/3712/videos/19584619-a739-4a61-b1fd-71934b1ec2b5/3712_1_cl-0-0.mp4,1_cl-0-0---EC---3712---30508---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3744.000,56.745,3744.000,65.979,
1_cl-0-0,7411,cl,29991,,4eee3b26-98db-4bd0-b3b9-2b51bf8f6146,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7411/videos/ce132757-d47d-42ff-8698-7d9bc1d3bde5/7411_1_cl-0-0.mp4,1_cl-0-0---CL---7411---29991---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,185199,ac,29987,,8df172f1-d540-4e0a-a76b-be90f5fbd557,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/185199/videos/9e5ad5c6-b2fa-44dd-b9e8-7ce5e991741e/185199_1_cl-0-0.mp4,1_cl-0-0---AC---185199---29987---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4088.896,418.620,4088.896,9.768,
1_cl-0-0,4455,ec,29979,,a30273be-34eb-44e4-b538-36439eee6f65,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4455/videos/e487d700-6ce8-4a81-b0b3-a7f80b694287/4455_1_cl-0-0.mp4,1_cl-0-0---EC---4455---29979---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,3744.000,308.663,3744.000,12.130,
1_cl-0-0,10393,ec,29960,,85f107c4-fb17-4755-a286-010c90258c9b,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/10393/videos/61b4ed53-b0dc-48c4-8d59-f89521db1058/10393_1_cl-0-0.mp4,1_cl-0-0---EC---10393---29960---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3744.000,56.745,3744.000,65.979,
1_cl-0-0,21046,ec,29951,,cc1015c6-fb69-4aab-86f1-71a58de33638,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/21046/videos/39bd3094-14cd-4f99-8ee7-c039268c5c3d/21046_1_cl-0-0.mp4,1_cl-0-0---EC---21046---29951---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,3744.000,308.663,3744.000,12.130,
1_cl-0-0,21064,ec,29950,,a606ff71-5513-4f4e-8e6f-9d1b4ad1b311,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/21064/videos/f31ad78c-4c44-4b31-ba33-2674db6e6a62/21064_1_cl-0-0.mp4,1_cl-0-0---EC---21064---29950---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,3744.000,308.663,3744.000,12.130,
1_cl-0-0,7519,ec,29949,,0feb5bc4-8af2-4437-b144-c01a844465f4,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7519/videos/40b4ab8e-44bd-4f14-9f23-1cd98b16e84c/7519_1_cl-0-0.mp4,1_cl-0-0---EC---7519---29949---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,3744.000,308.663,3744.000,12.130,
1_cl-0-0,483,ec,29948,,5f64cdff-c7c9-4e9d-acd5-98c6b674ecec,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/483/videos/f240353c-0749-4d98-a768-72cac7e879c2/483_1_cl-0-0.mp4,1_cl-0-0---EC---483---29948---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3744.000,56.745,3744.000,65.979,
1_cl-0-0,531,ec,29947,,7ef2582d-0b8f-4f58-b189-7fd99102e148,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/531/videos/3fe3543d-038d-4be0-8df4-f720bd7e9211/531_1_cl-0-0.mp4,1_cl-0-0---EC---531---29947---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,3744.000,308.663,3744.000,12.130,
1_cl-0-0,20615,cl,29945,,8c3456da-b23d-47e0-808f-393e66cdd7e5,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20615/videos/092d83db-0cc4-47c6-819a-57ba548c7714/20615_1_cl-0-0.mp4,1_cl-0-0---CL---20615---29945---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,689,cl,29938,,e0561c8d-1d3f-4340-8f78-61c039f2b8a3,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/689/videos/39e8af09-386a-44d3-9784-4215f68ea3c6/689_1_cl-0-0.mp4,1_cl-0-0---CL---689---29938---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_cl-0-0,4601,ec,29932,,76eb1010-7d4a-439c-af8e-5fa539cb885c,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/4601/videos/c5dc20e4-65a2-42a6-a301-853bc16ea051/4601_1_cl-0-0.mp4,1_cl-0-0---EC---4601---29932---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3744.000,56.745,3744.000,65.979,
1_cl-0-0,2614,ac,29929,,d2d30c99-fe7d-4061-84bf-ddca05f275d2,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/2614/videos/04af6f9f-e255-48d1-b52f-8b74d6269995/2614_1_cl-0-0.mp4,1_cl-0-0---AC---2614---29929---0---0.mp4,fail,container_video_ratio_ge_3;audio_video_ratio_ge_3,4088.896,418.620,4088.896,9.768,
1_wl60-0-0,20770,wl60,30481,,6a010b2b-3b25-4139-a269-d6a93fa16d49,https://api-media-core.jesusfilm.org/1_wl60-0-0/variants/20770/videos/865af3ff-142d-40ff-a3c5-ed3c04cbd381/20770_1_wl60-0-0.mp4,1_wl60-0-0---WL60---20770---30481---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3504.469,29.395,3504.469,119.220,
1_cl-0-0,22334,cl,29926,,3632b043-4236-47b4-a985-0690b9796007,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/22334/videos/5345ee59-ba13-4789-8a45-db4d9da16e83/22334_1_cl-0-0.mp4,1_cl-0-0---CL---22334---29926---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,3679.787,56.745,3679.787,64.848,
1_wl-0-0,20770,wl,30481,,d1def30c-226a-4b4a-b9c8-176e953d8e5a,https://api-media-core.jesusfilm.org/1_wl-0-0/variants/20770/videos/8140e02f-fcfb-4793-bcae-cb7dfaabe764/20770_1_wl-0-0.mp4,1_wl-0-0---WL---20770---30481---0---0.mp4,fail,container_video_ratio_ge_3;long_container_short_video;audio_video_ratio_ge_3,4791.637,68.563,4791.637,69.886,
1_jf6161-0-0,185335,ot,40736,,941d07b6-cf52-40d1-802e-be0925fb6c71,https://api-media-core.jesusfilm.org/1_jf6161-0-0/variants/185335/videos/522af752-cfa7-43bb-94d9-40c8b2d8ee5a/185335_1_jf6161-0-0.mp4,1_jf6161-0-0---OT---185335---40736---0---0.mp4,ok,,340.565,340.507,340.565,1.000,
1_jf6160-0-0,185335,ot,40736,,650557ca-7abd-499a-b132-c830d5867e60,https://api-media-core.jesusfilm.org/1_jf6160-0-0/variants/185335/videos/71da627d-5818-41e5-80c1-a70df32c662f/185335_1_jf6160-0-0.mp4,1_jf6160-0-0---OT---185335---40736---0---0.mp4,ok,,75.925,75.826,75.925,1.001,
1_jf6159-0-0,185335,ot,40736,,432e7afb-77ec-4753-b5d2-a132344d3551,https://api-media-core.jesusfilm.org/1_jf6159-0-0/variants/185335/videos/d7f2f5a2-0caf-45e4-a703-998619fab0ba/185335_1_jf6159-0-0.mp4,1_jf6159-0-0---OT---185335---40736---0---0.mp4,ok,,115.584,115.490,115.584,1.001,
1_jf6158-0-0,185335,ot,40736,,b76f0ae3-7a57-496b-b130-fddde7baddbd,https://api-media-core.jesusfilm.org/1_jf6158-0-0/variants/185335/videos/7889663a-82e8-456b-83c1-cd703cbfa82b/185335_1_jf6158-0-0.mp4,1_jf6158-0-0---OT---185335---40736---0---0.mp4,ok,,82.432,82.332,82.432,1.001,
1_jf6157-0-0,185335,ot,40736,,a0cdd2c9-c18b-4711-abbc-0b9633b93c47,https://api-media-core.jesusfilm.org/1_jf6157-0-0/variants/185335/videos/0aba07dc-f861-465c-a1b8-4510ca46971a/185335_1_jf6157-0-0.mp4,1_jf6157-0-0---OT---185335---40736---0---0.mp4,ok,,88.597,88.505,88.597,1.001,
1_jf6156-0-0,185335,ot,40736,,305ceae8-5d57-45f7-8af0-bbd678b061ed,https://api-media-core.jesusfilm.org/1_jf6156-0-0/variants/185335/videos/1660a9fb-b7f2-4195-a176-3df5ad0f92b9/185335_1_jf6156-0-0.mp4,1_jf6156-0-0---OT---185335---40736---0---0.mp4,ok,,120.597,120.495,120.597,1.001,
1_jf6155-0-0,185335,ot,40736,,9f385082-87cc-4952-98d0-8e0f36700c9e,https://api-media-core.jesusfilm.org/1_jf6155-0-0/variants/185335/videos/c2071a4e-3d29-44f7-8345-ea0b6a817761/185335_1_jf6155-0-0.mp4,1_jf6155-0-0---OT---185335---40736---0---0.mp4,ok,,105.664,105.564,105.664,1.001,
1_jf6154-0-0,185335,ot,40736,,f1252c2b-0241-472b-aacd-541b934cbb16,https://api-media-core.jesusfilm.org/1_jf6154-0-0/variants/185335/videos/c717a9cb-a68c-4f5d-90f8-382649b1f5ae/185335_1_jf6154-0-0.mp4,1_jf6154-0-0---OT---185335---40736---0---0.mp4,ok,,99.947,99.850,99.947,1.001,
1_jf6153-0-0,185335,ot,40736,,5463bbd9-8f6e-48f2-aee4-4610d298663d,https://api-media-core.jesusfilm.org/1_jf6153-0-0/variants/185335/videos/875c6957-1803-4ba3-90f5-cc7749af0c17/185335_1_jf6153-0-0.mp4,1_jf6153-0-0---OT---185335---40736---0---0.mp4,ok,,66.923,66.817,66.923,1.002,
1_jf6152-0-0,185335,ot,40736,,d74794d7-3c85-4968-b9c5-d68c945d4295,https://api-media-core.jesusfilm.org/1_jf6152-0-0/variants/185335/videos/124199bb-1f14-4be7-8d24-bbc1f74fc159/185335_1_jf6152-0-0.mp4,1_jf6152-0-0---OT---185335---40736---0---0.mp4,ok,,56.704,56.598,56.704,1.002,
