r2AssetId,r2PublicUrl,originalFilename,videoId,languageId,edition,version,missingMuxVideoId,muxStatus,muxErrorMessage
a8123fe4-50f0-47eb-8984-5e750e54b208,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/9774/videos/613349e2-705d-4a69-a0e9-5444c1654279/9774_1_cl-0-0.mp4,1_cl-0-0---AC---9774---29164---0---0.mp4,1_cl-0-0,9774,ac,29164,true,,
ab8444d6-e1ca-4431-9244-b95404125a14,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/1479/videos/f05734e7-9672-469d-b63c-5d607c0406a6/1479_1_cl-0-0.mp4,1_cl-0-0---AC---1479---28133---0---0.mp4,1_cl-0-0,1479,ac,28133,true,,
7eda0829-60c8-4a6c-a7f0-1f7c4f45f3d6,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7547/videos/07dae466-24cb-4224-b3e8-eacca81d80c4/7547_1_cl-0-0.mp4,1_cl-0-0---AC---7547---25901---0---0.mp4,1_cl-0-0,7547,ac,25901,true,,
c832bc65-fcee-410f-b664-0d430dea6d15,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/13408/videos/3450a435-d4b4-4fb2-81d9-8a1aacd00af4/13408_1_cl-0-0.mp4,1_cl-0-0---AC---13408---25900---0---0.mp4,1_cl-0-0,13408,ac,25900,true,,
e5dd5ef5-8439-46a1-b9f3-05c38df9a56d,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/7546/videos/647869a2-2160-4fd1-a93f-fa35e262799d/7546_1_cl-0-0.mp4,1_cl-0-0---AC---7546---25904---0---0.mp4,1_cl-0-0,7546,ac,25904,true,,
4e4f948e-c3bf-46d2-8d3f-1b03bb8c3b23,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20675/videos/106f8ca0-4dc1-4af6-84c0-e60ee1641356/20675_1_cl-0-0.mp4,1_cl-0-0---AC---20675---25912---0---0.mp4,1_cl-0-0,20675,ac,25912,true,,
860c0c82-359a-4f83-aef9-7b9df25e32ce,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/8506/videos/44f986da-16c5-449a-95ca-0c237064458c/8506_1_cl-0-0.mp4,1_cl-0-0---AC---8506---24910---0---0.mp4,1_cl-0-0,8506,ac,24910,true,,
9d5bf5e6-782c-463e-9d75-c97827bf8075,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20857/videos/1db8df9e-00e2-4d67-bb1a-612cab89e59e/20857_1_cl-0-0.mp4,1_cl-0-0---AC---20857---24899---0---0.mp4,1_cl-0-0,20857,ac,24899,true,,
2b2b37fd-8260-4b98-b145-c9d4e1bfe849,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/14278/videos/de498dac-3f66-47fa-b0a6-ce380cb9bc15/14278_1_cl-0-0.mp4,1_cl-0-0---AC---14278---24917---0---0.mp4,1_cl-0-0,14278,ac,24917,true,,
2ecac825-4d98-404b-8b04-bdefbb51794e,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/23178/videos/e7c50bc5-9c58-43ce-ac25-9cba21ef5a38/23178_1_cl-0-0.mp4,1_cl-0-0---AC---23178---24905---0---0.mp4,1_cl-0-0,23178,ac,24905,true,,
943ab5d6-d73e-495b-b96e-b1ca1079c3d5,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/20947/videos/d3292d2d-598b-4558-a140-94b5683cf1f3/20947_1_cl-0-0.mp4,1_cl-0-0---AC---20947---24904---0---0.mp4,1_cl-0-0,20947,ac,24904,true,,
ae29d676-7abf-4111-8e62-bfdf4bdcf08b,https://api-media-core.jesusfilm.org/1_cl-0-0/variants/19705/videos/985ccbd5-f7a6-4266-aa7c-17db268b4c6f/19705_1_cl-0-0.mp4,1_cl-0-0---EC---19705---24832---0---0.mp4,1_cl-0-0,19705,ec,24832,true,,
db25aff5-fd69-4e94-a875-1c4f0715172f,https://api-media-core.jesusfilm.org/1_jf6122-0-0/variants/185339/videos/76a5268f-1ec2-4cc0-8a8c-555dc44b9c60/185339_1_jf6122-0-0.mp4,1_jf6122-0-0---OT---185339---40742---0---0.mp4,1_jf6122-0-0,185339,ot,40742,true,,
6375f143-30e7-426e-99a6-1b40a5b1cb71,https://api-media-core.jesusfilm.org/1_jf6119-0-0/variants/185339/videos/47203aae-362b-43ca-a871-dd21ab111624/185339_1_jf6119-0-0.mp4,1_jf6119-0-0---OT---185339---40742---0---0.mp4,1_jf6119-0-0,185339,ot,40742,true,,
de4691fb-caa5-423e-9389-512cd3040801,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/185339/videos/acd68f0d-f1df-4ec5-9afc-2e1cda33410e/185339_1_jf-0-0.mp4,1_jf-0-0---OT---185339---40742---0---0.mp4,1_jf-0-0,185339,ot,40742,true,,
6ec20f7a-3f7e-4a3e-9646-21035de49991,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/106963/videos/d5b70abd-0674-401e-a6fb-09d482ad6f0a/106963_1_jf-0-0.mp4,1_jf-0-0---OT---106963---32160---0---0.mp4,1_jf-0-0,106963,ot,32160,true,,
197278f1-0838-4401-a762-f30f109aa0b4,https://api-media-core.jesusfilm.org/1_jf-0-0/variants/106963/videos/2306e82f-1d42-4ea3-a096-5132eb62572c/106963_1_jf-0-0.mp4,1_jf-0-0---OT---106963---32160---0---0.mp4,1_jf-0-0,106963,ot,32160,true,,
538a8fee-7c50-4161-90f4-4ee0cf097a72,https://api-media-core.jesusfilm.org/1_jf6154-0-0/variants/4101/videos/916986fa-563a-4fbf-8ca1-704473ad3577/4101_1_jf6154-0-0.mp4,1_jf6154-0-0---ot---4101---1.mp4,1_jf6154-0-0,4101,ot,1,true,,
9f645943-c42c-4a72-9e38-d014ab0fc4a3,https://api-media-core.jesusfilm.org/1_jf6149-0-0/variants/139188/videos/d5507a5e-9347-420e-b025-2fce1aa0cead/139188_1_jf6149-0-0.mp4,1_jf6149-0-0---ot---139188---1.mp4,1_jf6149-0-0,139188,ot,1,true,,
cbf7fedc-0549-48b4-b563-cee983a05daa,https://api-media-core.jesusfilm.org/1_jf6146-0-0/variants/139188/videos/646a4117-dbfc-475d-9d3d-abe44e1edd80/139188_1_jf6146-0-0.mp4,1_jf6146-0-0---ot---139188---1.mp4,1_jf6146-0-0,139188,ot,1,true,,
e8e608b1-1cd3-4f55-8c99-3c3014382049,https://api-media-core.jesusfilm.org/1_jf6126-0-0/variants/15476/videos/aa34aa9f-ccfb-40bf-9199-625cc713dfd0/15476_1_jf6126-0-0.mp4,1_jf6126-0-0---ot---15476---1.mp4,1_jf6126-0-0,15476,ot,1,true,,
3f1511ea-53c8-453e-b2f3-5bdead552375,https://api-media-core.jesusfilm.org/1_jf6118-0-0/variants/4101/videos/510c58ef-68ee-4150-bc3b-0e0b562ef05f/4101_1_jf6118-0-0.mp4,1_jf6118-0-0---ot---4101---1.mp4,1_jf6118-0-0,4101,ot,1,true,,
43b5919c-4748-44cd-b0c7-046fffab2a4f,https://api-media-core.jesusfilm.org/0_JesusVisionJFP/variants/496/videos/2dd87abf-2866-4575-ba2c-76bd92a18388/496_0_JesusVisionJFP.mp4,0_JesusVisionJFP---base---496---40109---0---0.mp4,0_JesusVisionJFP,496,base,40109,true,,
ee64ae01-2a32-4803-a160-dc220c781ee5,https://api-media-core.jesusfilm.org/0_JesusVisionJFP/variants/496/videos/31432746-1c9f-4308-aaef-fc54a686ba43/496_0_JesusVisionJFP.mp4,0_JesusVisionJFP---base---496---1.mp4,0_JesusVisionJFP,496,base,1,true,,
