Film Name,Language ID,Language Name,Language BCP47,Version,Total Present,Total Missing,Missing Video IDs
JESUS Film,184801,Gavva,gdf,32643,62,0,
JESUS Film,184810,Thradhri Kohli,kxp,34190,62,0,
JESUS Film,184811,Oadki,odk,29005,62,0,
JESUS Film,184814,Dagbanli,dag,310,62,0,
JESUS Film,184815,Maram Naga,nma,34178,62,0,
JESUS Film,184818,Kaakye,kye,31713,62,0,
JESUS Film,184819,Penang Hokkien,nan,34278,62,0,
JESUS Film,184820,"Pashto, Eastern Afghan",pbu,33696,62,0,
JESUS Film,184827,Tsimanex,cas,33415,62,0,
JESUS Film,184828,"Guarani, Western Bolivian",gnw,33413,62,0,
JESUS Film,18483,Эрзянь Kель,myv,377,62,0,
JESUS Film,184831,Me'Phaa De Huitzapula,tcf,34343,62,0,
JESUS Film,184832,Mixteco Potoichan,mim,34342,62,0,
JESUS Film,184833,Mixteco Cuquila Ocotepec,mie,34340,62,0,
JESUS Film,184842,Ibaas (Icen),cen,32522,62,0,
JESUS Film,184843,Fali South,fkk,33256,62,0,
JESUS Film,184844,Fali North,fli,25849,62,0,
JESUS Film,184845,Bugkalot,ilk,29040,62,0,
JESUS Film,184846,Ache,guq,34389,62,0,
JESUS Film,184847,Bakwe,bjw,34019,62,0,
JESUS Film,184848,"Arabic, Libyan",ar-ayl,22992,62,0,
JESUS Film,184849,Satere-Mawe,mav,34153,62,0,
JESUS Film,184853,Me'Phaa De Acatapec,tpx,34341,62,0,
JESUS Film,184854,"Burmese, Standard",mya,30208,62,0,
JESUS Film,184855,"Burmese, Common",mya,34447,62,0,
JESUS Film,18487,мокшень кяль,mdf,960,62,0,
JESUS Film,18489,марий йылме,mhr,890,62,0,
JESUS Film,184901,Kimpokomu,pkb,32672,62,0,
JESUS Film,184902,Saptari,thq,30382,62,0,
JESUS Film,184903,Bara Tharu,thq,34599,62,0,
JESUS Film,184907,Bajureli,npi,33144,62,0,
JESUS Film,184911,Javanese Banyumasan,jav,34487,62,0,
JESUS Film,184917,"Beja, Bidhaawyeet",bej,34468,62,0,
JESUS Film,184922,"Awadhi, Nepal",awa,34505,62,0,
JESUS Film,184924,"Santhali, Nepal",sat,34511,62,0,
JESUS Film,184933,"Limba, Tonko-Sella",lia,34735,62,0,
JESUS Film,184936,"Balangin, Indo",knx,34624,62,0,
JESUS Film,184939,"Maithili, Nepal",mai,34518,62,0,
JESUS Film,184943,"Ngombe, South",ngc,34658,62,0,
JESUS Film,184944,"Ngombe, North",ngc,34659,62,0,
JESUS Film,184990,Kobo,okc,34683,62,0,
JESUS Film,185002,Kutia,ort,34741,62,0,
JESUS Film,185003,Davik Kui,dwk,34742,62,0,
JESUS Film,185058,"Bugis, Soppeng",bug,34757,62,0,
JESUS Film,185061,Doti Doteli,dty,34915,62,0,
JESUS Film,185063,"Dangali, Tharu",thl,34916,62,0,
JESUS Film,185078,Tajpuriya,rjs,35051,62,0,
JESUS Film,18509,Lak,lbe,29845,62,0,
JESUS Film,185129,Ruwila,rwl,35437,62,0,
JESUS Film,18518,малкъар,krc,617,62,0,
JESUS Film,185190,Sunda Alus,sun,34748,62,0,
JESUS Film,185191,"Sundanese, Banten",sun,35118,62,0,
JESUS Film,185193,Nusa Penida,ban,34814,62,0,
JESUS Film,185194,"Ledo, Taa",lew,35126,62,0,
JESUS Film,185195,"Tontemboan, Makelai",tnt,35117,62,0,
JESUS Film,185197,"Iranun, Western",ilp,28740,62,0,
JESUS Film,185198,"Iranun, Eastern",ilp,35196,62,0,
JESUS Film,185199,Asante Twi,aka,34156,62,0,
JESUS Film,185207,Siddi,kan,35290,62,0,
JESUS Film,18521,коми кыв,kpv,683,62,0,
JESUS Film,185210,"Gilaki, Rashti",glk,34766,62,0,
JESUS Film,185219,Assamese Muslim,asm,34750,62,0,
JESUS Film,185226,Obamba,mdt,919,62,0,
JESUS Film,185227,Kinyamulenge,kin,35416,62,0,
JESUS Film,185228,"Kenyah, Badeng",xkl,35383,62,0,
JESUS Film,185230,Lipovan,,35438,62,0,
JESUS Film,185232,Daani,bmq,35455,62,0,
JESUS Film,185234,Gisir,swj,35031,62,0,
JESUS Film,185246,"Dogon, Togo Kan",dtk,35522,62,0,
JESUS Film,185249,Sengwer,enb,39603,62,0,
JESUS Film,185251,Ikhin,ikh,39507,62,0,
JESUS Film,185254,"Uneme, South",une,39508,62,0,
JESUS Film,18528,коми кыв,koi,682,62,0,
JESUS Film,185329,Heiyi Zhuang Minz,zgm,40516,62,0,
JESUS Film,185330,Wana Taa,,40524,62,0,
JESUS Film,185332,Traditional Japanese,jpn,559,62,0,
JESUS Film,185333,"Zhuang, Dejing",zyg,32635,62,0,
JESUS Film,18555,ГӀалгӀай мотт,inh,542,62,0,
JESUS Film,18574,Чӑвашла,cv,293,62,0,
JESUS Film,18606,удмурт кыл,udm,1473,62,0,
JESUS Film,18617,табасаран чIал,tab,29842,62,0,
JESUS Film,18634,Nogai,nog,31591,62,0,
JESUS Film,18698,Aukaans,djk,30748,62,0,
JESUS Film,18715,Saramaccan,srm,1233,62,0,
JESUS Film,1873,Bororo,bor,33710,62,0,
JESUS Film,1884,Bakairi,bkq,92,62,0,
JESUS Film,1889,Apurina,apu,51,62,0,
JESUS Film,1890,Apinaye,apn,50,62,0,
JESUS Film,18922,Shiwi'ma,zun,32846,62,0,
JESUS Film,19002,"Tiwa, Northern",twf,1418,62,0,
JESUS Film,19097,Diné Bizaad,nv,1017,62,0,
JESUS Film,1918,Lundayeh,lnd,35102,62,0,
JESUS Film,19191,Muong,mtq,985,62,0,
JESUS Film,19200,Mnong Rlam,,39675,62,0,
JESUS Film,1924,Iban,iba,28718,62,0,
JESUS Film,19241,Koho,kpm,675,62,0,
JESUS Film,1927,بهاس ملايو,ms,28712,62,0,
JESUS Film,19317,"Roglai, Northern",rog,31535,62,0,
JESUS Film,1935,Gagauz,gag,415,62,0,
JESUS Film,19372,"Cham, Eastern",cjm,228,62,0,
JESUS Film,19391,Bahnar,bdq,90,62,0,
JESUS Film,1942,Türk,tr,33240,62,0,
JESUS Film,19468,Awutu,afu,31710,62,0,
JESUS Film,19495,Yaka,axk,31642,62,0,
JESUS Film,19504,Yemba,ybb,1530,62,0,
JESUS Film,19508,Basaá,bsq,34537,62,0,
JESUS Film,19518,Bèntʂ Nòn,bcq,143,62,0,
JESUS Film,19521,Pamona,pmf,1102,62,0,
JESUS Film,1953,रोमानो,rmn,1176,62,0,
JESUS Film,19537,Nggahi Mbojo,bhp,28703,62,0,
JESUS Film,19547,Bada,bhz,31871,62,0,
JESUS Film,19558,Kom,bkm,680,62,0,
JESUS Film,19560,Bakumpai,bkr,30599,62,0,
JESUS Film,19571,Bembe,bmb,141,62,0,
JESUS Film,19581,Bolewa,bol,25147,62,0,
JESUS Film,19594,बड़ो,brx,174,62,0,
JESUS Film,19606,Bukusu,bxk,32567,62,0,
JESUS Film,19610,Buli,bwu,198,62,0,
JESUS Film,19617,Basa Bali,ban,35124,62,0,
JESUS Film,1964,български,bg,33236,62,0,
JESUS Film,19652,Dimasa,dis,335,62,0,
JESUS Film,19669,Ende,end,370,62,0,
JESUS Film,19685,Gadsup,gaj,40124,62,0,
JESUS Film,19689,Gbanu,gbv,25752,62,0,
JESUS Film,19705,Galego,gl,33189,62,0,
JESUS Film,19716,Gorontalo,gor,35238,62,0,
JESUS Film,19720,Guahibo,guh,34534,62,0,
JESUS Film,19725,Golin,gvf,25746,62,0,
JESUS Film,19733,Igiha,haq,480,62,0,
JESUS Film,19738,Hiligaynon,hil,499,62,0,
JESUS Film,19739,Halbi,hlb,483,62,0,
JESUS Film,19747,Hre,hre,511,62,0,
JESUS Film,19759,Ila,ilb,534,62,0,
JESUS Film,19766,Cirebon,jv-x-Cirebon,28697,62,0,
JESUS Film,19767,"Javanese, Banten",jv-ID-BT,28051,62,0,
JESUS Film,19800,Khandesi,khn,651,62,0,
JESUS Film,19803,Kele,khy,643,62,0,
JESUS Film,19822,Dera,kna,30146,62,0,
JESUS Film,19854,Kuman,kue,717,62,0,
JESUS Film,19884,Lango - Uganda,laj,756,62,0,
JESUS Film,19898,Lenje,leh,768,62,0,
JESUS Film,19908,ꓡꓲ-ꓢꓴ,lis,30391,62,0,
JESUS Film,19912,Rampi,lje,31873,62,0,
JESUS Film,19922,Loko,lok,791,62,0,
JESUS Film,19936,Dholuo,luo,808,62,0,
JESUS Film,19951,Mada,mda,30085,62,0,
JESUS Film,19953,Mbala,mdp,916,62,0,
JESUS Film,19985,മലയാളം,ml,33269,62,0,
JESUS Film,19988,Mawchi,mke,24821,62,0,
JESUS Film,2000,"Tamasheq, Kidal",taq,1362,62,0,
JESUS Film,20007,Mono,mnh,966,62,0,
JESUS Film,20010,ဘာသာ မန်,mnw,30392,62,0,
JESUS Film,20025,Mamuju,mqx,865,62,0,
JESUS Film,2005,Soninkanxaane,snk,29835,62,0,
JESUS Film,20061,Naasioi,nas,28385,62,0,
JESUS Film,20070,Ndali,ndh,1020,62,0,
JESUS Film,20077,Ngombe,ngc,1043,62,0,
JESUS Film,20084,Chingoni,xnj,1044,62,0,
JESUS Film,20089,Nias,nia,1047,62,0,
JESUS Film,20117,Giryama,nyf,445,62,0,
JESUS Film,20138,Pagoe,pgu,34805,62,0,
JESUS Film,20163,Bambam,ptu,35071,62,0,
JESUS Film,2018,Samo,sbd,1223,62,0,
JESUS Film,20196,Sakata,skt,1216,62,0,
JESUS Film,20199,Sangu,sbp,1230,62,0,
JESUS Film,20208,Shughni,sgh,26954,62,0,
JESUS Film,2021,"Nuni, Southern",nnw,25718,62,0,
JESUS Film,20211,Karanga,sn-kth,34917,62,0,
JESUS Film,20223,Slavey,xsl,1289,62,0,
JESUS Film,20248,Siang,sya,1274,62,0,
JESUS Film,20259,Tondano,tdn,1428,62,0,
JESUS Film,20269,Tharaka,thk,1405,62,0,
JESUS Film,20270,Tunjung,tjg,25751,62,0,
JESUS Film,2028,Moore,mos,33196,62,0,
JESUS Film,20285,Toma,tod,31636,62,0,
JESUS Film,2029,Moba,mfq,959,62,0,
JESUS Film,20293,Tswa,tsc,1447,62,0,
JESUS Film,20318,Vwanji,wbi,1501,62,0,
JESUS Film,20324,Maiwa,wmm,25872,62,0,
JESUS Film,20332,Wasa,wss,40287,62,0,
JESUS Film,2035,Lyele,lee,815,62,0,
JESUS Film,2045,"Kusaal, Western",kus,32299,62,0,
JESUS Film,2046,Koromfe,kfz,702,62,0,
JESUS Film,20521,Dhopadhola,adh,8,62,0,
JESUS Film,20522,Адыгэбзэ,ady,10,62,0,
JESUS Film,20525,Twi,tw,34156,62,0,
JESUS Film,20526,Shqip,sq,29129,62,0,
JESUS Film,20528,"Albanian, Kosovar",sq-aln,29130,62,0,
JESUS Film,20531,"Arabic, Chadian Spoken",ar-shu,34920,62,0,
JESUS Film,20533,اللغة المصرية العامية,ar-arz,28675,62,0,
JESUS Film,20547,"Arabic, Tunisian",ar-aeb,28636,62,0,
JESUS Film,20550,արեւմտահայերէն,hy-arevmda,28638,62,0,
JESUS Film,20551,ܐܵܬ݂ܘܼܪܵܝܲܐ ܠܸܫܵܢܵܐ,aii,28639,62,0,
JESUS Film,20581,Босански,bs,22135,62,0,
JESUS Film,20587,Bundel Khandi,bns,200,62,0,
JESUS Film,20592,Chaldean,cld,28662,62,0,
JESUS Film,20601,廣東話,yue,33208,62,0,
JESUS Film,20611,客家話,hak,33242,62,0,
JESUS Film,20615,普通話 ,zh,33152,62,0,
JESUS Film,2062,Gurenne,gur,473,62,0,
JESUS Film,20623,上海闲话,wuu,30432,62,0,
JESUS Film,20627,湘语,hsn,273,62,0,
JESUS Film,20631,Avañe'ẽ,gui,277,62,0,
JESUS Film,20637,Trukese,chk,292,62,0,
JESUS Film,20644,дарган мез,dar,29847,62,0,
JESUS Film,20651,Dogri,dgo,33000,62,0,
JESUS Film,20654,Dusun,dtp,28717,62,0,
JESUS Film,20662,Fanakalo,fng,383,62,0,
JESUS Film,20665,Vakaviti,fj,30265,62,0,
JESUS Film,2067,Cerma,cme,25715,62,0,
JESUS Film,20675,LùGáànda,lg,423,62,0,
JESUS Film,20679,Gĩkũyũ,ki,32513,62,0,
JESUS Film,20693,Guyanese Creole,gyn,478,62,0,
JESUS Film,20696,Hadothi,hoj,488,62,0,
JESUS Film,20717,Itawis,itv,552,62,0,
JESUS Film,2073,"Bobo Madare, Southern",bwq,25742,62,0,
JESUS Film,20730,Kikamba,kam,600,62,0,
JESUS Film,20736,Ngakarimojong,kdj,620,62,0,
JESUS Film,20738,Karai-Karai,kai,29927,62,0,
JESUS Film,2074,"Bwamu, Laa Laa",bwj,25802,62,0,
JESUS Film,2075,Bamanankan,bm,101,62,0,
JESUS Film,20750,Kru,klu,1,62,0,
JESUS Film,20753,Konso,kxc,685,62,0,
JESUS Film,20754,Kikongo,kng,687,62,0,
JESUS Film,20770,Kurmanji Standard,ko-kmr,28652,62,0,
JESUS Film,20777,Lambadi,lmn,1,62,0,
JESUS Film,20785,Luragoli,rag,789,62,0,
JESUS Film,20789,ᦑᦺᦟᦹᧉ,khb,29279,62,0,
JESUS Film,20790,Tshiluba,lua,800,62,0,
JESUS Film,20791,Kiluba,lu,801,62,0,
JESUS Film,20794,"Wanga, Luhya",lwg,32568,62,0,
JESUS Film,20796,Mакедонски,mk,822,62,0,
JESUS Film,20805,Tsimihety,xmw,31057,62,0,
JESUS Film,2081,Bomu,bmq,176,62,0,
JESUS Film,20814,Mewari,mtr,898,62,0,
JESUS Film,20815,Lumasaba,myx,899,62,0,
JESUS Film,20824,Kimeru,mer,933,62,0,
JESUS Film,20830,Atitlan Mixe,neq,945,62,0,
JESUS Film,20842,Nagamese,nag,995,62,0,
JESUS Film,20843,Aztec Nahuatl Guerrero,ngu,32571,62,0,
JESUS Film,20849,Kinandi,nnb,1014,62,0,
JESUS Film,20851,"Ndebele, Northern",nd,34923,62,0,
JESUS Film,20852,"Ndebele, Southern",nr,1023,62,0,
JESUS Film,20857,Chicheŵa,ny,31012,62,0,
JESUS Film,20859,Runyankole,nyn,1065,62,0,
JESUS Film,20861,Runyoro,nyo,1071,62,0,
JESUS Film,20863,Desia,dso,1085,62,0,
JESUS Film,20871,Kapampangan,pam,1103,62,0,
JESUS Film,20880,Pohnpeian,pon,1129,62,0,
JESUS Film,20896,ikiRǔndi,rn,30523,62,0,
JESUS Film,20899,Русский,ru-143,30400,62,0,
JESUS Film,20900,Ikinyarwanda,rw,34924,62,0,
JESUS Film,20902,Sadani,sck,1211,62,0,
JESUS Film,20905,Sambal,xsb,1221,62,0,
JESUS Film,20908,Sangihe,sxn,1228,62,0,
JESUS Film,20917,Minianka,myk,24323,62,0,
JESUS Film,20919,Mashi,shr,1263,62,0,
JESUS Film,20926,Lusoga,xog,39615,62,0,
JESUS Film,20944,Kambera,xbr,35427,62,0,
JESUS Film,20947,siSwati,ss,1334,62,0,
JESUS Film,20963,Ateso,teo,1390,62,0,
JESUS Film,20964,"Teso, Kenyan",teo,34932,62,0,
JESUS Film,20965,Otetela,tll,1392,62,0,
JESUS Film,20967,Isan,tts,1399,62,0,
JESUS Film,20969,ภาษาไทย,th-sou,34925,62,0,
JESUS Film,20977,Me'phaa,tcf,1419,62,0,
JESUS Film,20983,Gitonga,toh,1430,62,0,
JESUS Film,20989,Tsishingini,tsw,30140,62,0,
JESUS Film,21002,Wewewa,wew,1512,62,0,
JESUS Film,21012,Mayan,yua,1542,62,0,
JESUS Film,21027,रोमानो,rmy-kal,30820,62,0,
JESUS Film,21028,Español,es,33147,62,0,
JESUS Film,2104,Jula,dyu,29037,62,0,
JESUS Film,21046,Castellano,es-ES,33171,62,0,
JESUS Film,21061,"Arabic, Iraqi Baghdadi",ar-acm,28485,62,0,
JESUS Film,21064,Português,pt-PT,25262,62,0,
JESUS Film,21094,chiTonga,tog,32826,62,0,
JESUS Film,21096,Kurmanji - Cis,kmr,28641,62,0,
JESUS Film,21118,ภาษาไทย,th-nod,35041,62,0,
JESUS Film,21120,Hiri Motu,ho,975,62,0,
JESUS Film,2116,"Fulfulde, Jelgoore",fuh,405,62,0,
JESUS Film,21197,Kreol Mauricean,mfe,969,62,0,
JESUS Film,21199,Kalaallisut,kl,546,62,0,
JESUS Film,21205,"Ejagham, Western",etu,21952,62,0,
JESUS Film,21211,Hui,czh,35430,62,0,
JESUS Film,21231,Sranan-Tongo,srn,25215,62,0,
JESUS Film,21236,Ogoni,ogo,673,62,0,
JESUS Film,21247,Toraja,sda,1437,62,0,
JESUS Film,21248,Makasar,mak,28702,62,0,
JESUS Film,2145,"Cham, Western",cja,229,62,0,
JESUS Film,21554,алтайча,alt,30758,62,0,
JESUS Film,21577,Bedamuni,beo,22035,62,0,
JESUS Film,21578,Flemish,nld,35443,62,0,
JESUS Film,2159,"Mnong, Central",cmo,958,62,0,
JESUS Film,21637,Pak Pak Dairi,btd,125,62,0,
JESUS Film,21661,Kachchhi,kfr,584,62,0,
JESUS Film,21662,Pa'O,blk,30393,62,0,
JESUS Film,21674,Chatgaya Chittagonian Muslim,ctg,33042,62,0,
JESUS Film,2173,Kuy,kdt,734,62,0,
JESUS Film,21740,Itsekiri,its,21986,62,0,
JESUS Film,21773,Kayan,pdu,30397,62,0,
JESUS Film,21795,"Lhasa, Tibetan",bo,1412,62,0,
JESUS Film,21963,Bijago,bjg,30026,62,0,
JESUS Film,22094,Shui,swi,1322,62,0,
JESUS Film,22098,Yao (Iu Mien),ium,24947,62,0,
JESUS Film,22100,Bikol,bcl,157,62,0,
JESUS Film,22176,Nigerian Pidgin English,pcm,22939,62,0,
JESUS Film,22193,Ngas,anc,30089,62,0,
JESUS Film,22194,Tchien-Krahn,kqo,707,62,0,
JESUS Film,22195,Kiyombe,yom,35429,62,0,
JESUS Film,22196,Kisanga,sng,28486,62,0,
JESUS Film,22203,Lubwisi,tlj,22195,62,0,
JESUS Film,22205,Jukun,juk,30090,62,0,
JESUS Film,22293,Inner Mongolian,mvf,965,62,0,
JESUS Film,22334,रोमानो,rmy,1180,62,0,
JESUS Film,22335,Crimean Tatar,crh,299,62,0,
JESUS Film,22379,Kintandu,ndl,23631,62,0,
JESUS Film,22439,Kafa,kbr,587,62,0,
JESUS Film,2249,Yamba,yam,28586,62,0,
JESUS Film,22499,Jorai,jra,564,62,0,
JESUS Film,22500,Tiếng Việt,vi-x-Northern,33278,62,0,
JESUS Film,22564,Nyishi,njz,24219,62,0,
JESUS Film,2261,"Pidgin, Cameroon",wes,1120,62,0,
JESUS Film,22640,Sara,mwm,580,62,0,
JESUS Film,22645,Higgi,hig,30144,62,0,
JESUS Film,22651,Gbeya,gbp,432,62,0,
JESUS Film,22652,Kilega,lea,25879,62,0,
JESUS Film,22658, اللغة العربية,ar,33150,62,0,
JESUS Film,22679,Kendayan (Kanayatn),knx,644,62,0,
JESUS Film,22682,Dangi,dhn,328,62,0,
JESUS Film,22684,Dersim Zazaki,kiu,28650,62,0,
JESUS Film,22685,Deccani,dcc,326,62,0,
JESUS Film,2281,Tupuri,tui,1457,62,0,
JESUS Film,22812,A-Hmao,hmd,25522,62,0,
JESUS Film,22819,Ge,hmj,25531,62,0,
JESUS Film,22826,lol Hmongb,hmz,30181,62,0,
JESUS Film,22838,"Li, Qi",lic,25547,62,0,
JESUS Film,22839,"Lipo, Eastern",lpo,25548,62,0,
JESUS Film,22842,"Miao, Huishui (Northern)",hmi,25025,62,0,
JESUS Film,22847,"Nasu, Eastern",ywq,30012,62,0,
JESUS Film,2285,Tiv,tiv,30084,62,0,
JESUS Film,22863,Suodi,ii,34926,62,0,
JESUS Film,22909,"Kasem, Burkina Faso",xsm,24072,62,0,
JESUS Film,22910,"Kasem, Ghana",xsm-GH,629,62,0,
JESUS Film,22928,"Nosu, Tianba",iii,26967,62,0,
JESUS Film,22929,"Nosu, Yinuo",iii,26968,62,0,
JESUS Film,23017,Horned Miao,hrm,26975,62,0,
JESUS Film,23019,"Li, Bendi",lic,26977,62,0,
JESUS Film,2303,Ngambay,sba,1035,62,0,
JESUS Film,23033,Foochow,cdo,257,62,0,
JESUS Film,23044,Lhao Vo,mhx,30398,62,0,
JESUS Film,23047,Sharchogpa,tsj,1259,62,0,
JESUS Film,23061,漢語,zh-CN-53-x-Kunming,24987,62,0,
JESUS Film,23062,漢語,zh-CN-51,33248,62,0,
JESUS Film,23075,潮州話,nan-x-Teochew,21979,62,0,
JESUS Film,23089,"Amdo, Tibetan",adx,1410,62,0,
JESUS Film,23135,"Tzeltal, Tenango",tzh-x-Tenango,28014,62,0,
JESUS Film,23154,Lokaa,yaz,25792,62,0,
JESUS Film,23156,"English, North American Indigenous",en-nai,24893,62,0,
JESUS Film,23178,Kiswahili,sw,40204,62,0,
JESUS Film,23179,Kiswahili,sw-swh-KE,1331,62,0,
JESUS Film,23180,話僮,zyb,1565,62,0,
JESUS Film,23181,話僮,zch,34990,62,0,
JESUS Film,23192,Antandroy,mg-tdx,840,62,0,
JESUS Film,23196,Masikoro,msh,32897,62,0,
JESUS Film,23221,國語,zh-Hant-TW,30287,62,0,
JESUS Film,23225,"Khampa, Eastern",khg,29571,62,0,
JESUS Film,23226,"Rajbangsi, India",rjs,25784,62,0,
JESUS Film,23250,Bishnupriya,bpy,28239,62,0,
JESUS Film,23258,Dungra Bhil,duh,28246,62,0,
JESUS Film,2329,"Mbembe, Tigon",nza,25713,62,0,
JESUS Film,2331,Lamnso,lns,753,62,0,
JESUS Film,23313,Rathawi,rtw,28278,62,0,
JESUS Film,23316,Surjapuri,sjp,34946,62,0,
JESUS Film,23325,Buksa,tkb,33323,62,0,
JESUS Film,23326,Yerukula,yeu,548,62,0,
JESUS Film,23330,अंगिका,anp,22746,62,0,
JESUS Film,23342,Dubli,dub,349,62,0,
JESUS Film,23388,Kiswahili,sw-swc,1333,62,0,
JESUS Film,23403,Panchpargania,tdb,28284,62,0,
JESUS Film,2344,Ngomba,jgo,1040,62,0,
JESUS Film,2348,Ngiemboon,nnh,1041,62,0,
JESUS Film,23491,"Chokwe, Congo",cjk-CD,34947,62,0,
JESUS Film,23492,"Chokwe, Angola",cjk,34948,62,0,
JESUS Film,23511,Balanta-Ganja,bjt,29087,62,0,
JESUS Film,23514,Euskara,eu,120,62,0,
JESUS Film,23520,"Kono, Sierra Leone",kno,32754,62,0,
JESUS Film,23524,"Zande, Drc",zne,1548,62,0,
JESUS Film,23525,"Zande, South Sudan",zne-Sd,28822,62,0,
JESUS Film,23526,ትግርኛ,ti,1416,62,0,
JESUS Film,23528,Tok Pisin,tpi,40125,62,0,
JESUS Film,23548,"Rajbanshi, Nepal",rjs-NP,28208,62,0,
JESUS Film,23549,"Kayah Li, Western",kyu,30390,62,0,
JESUS Film,23563,Karbi,mjw,937,62,0,
JESUS Film,23569,Kuki,tcz,245,62,0,
JESUS Film,2357,Ngombale,nla,31741,62,0,
JESUS Film,23578,"Mizo, Lushai",lus,22748,62,0,
JESUS Film,2363,Nzanyi,nja,25850,62,0,
JESUS Film,2364,Noone,nhu,28585,62,0,
JESUS Film,23692,Kulvi,kfx,715,62,0,
JESUS Film,23714,"Tharu, Dangaura",thl,34800,62,0,
JESUS Film,23797,"Sadri, Oraon",sdr,34673,62,0,
JESUS Film,23800,Mardini,ar-ayp,30992,62,0,
JESUS Film,23874,C'Lela,dri,765,62,0,
JESUS Film,23920,Fulfulde,fuh,34949,62,0,
JESUS Film,23922,Mofu-Gudur,mif,33369,62,0,
JESUS Film,23924,Cogui,kog,40751,62,0,
JESUS Film,23926,"Grebo, Northern",gbo,29209,62,0,
JESUS Film,23936,"Tzeltal, Oxchuc",tzh,1466,62,0,
JESUS Film,23941,Asheninca Pichis,cpu,34714,62,0,
JESUS Film,23979,Manjaku,mfv,29739,62,0,
JESUS Film,23981,Lugbara,lgg,805,62,0,
JESUS Film,23992,"Mixteco, Monte Verde",xtn,952,62,0,
JESUS Film,24000,조선어,ko-x-North,697,62,0,
JESUS Film,24007,"Mixteco, Terroro Venado",mxv,29616,62,0,
JESUS Film,24010,Basa,bzw,1189,62,0,
JESUS Film,24012,"Songai, Timbuktu",khq,30134,62,0,
JESUS Film,24014,Fulfulde,fub,29034,62,0,
JESUS Film,24018,"Fang, Equatorial Guinea",fan,1,62,0,
JESUS Film,24019,"Fang, Gabon",fan-GA,384,62,0,
JESUS Film,24024,ភាសាខ្មែរ,km-khm,29812,62,0,
JESUS Film,24038,Fulfulde,fuv,34962,62,0,
JESUS Film,24043,"Rai, Bantawa",bap,30295,62,0,
JESUS Film,24068,Sunuwar,suz,30812,62,0,
JESUS Film,24091,"Budu, Nita",buu-x-Nita,29904,62,0,
JESUS Film,24092,"Budu, Koya",buu-x-Koya,29905,62,0,
JESUS Film,24095,Iyansi,yns,27984,62,0,
JESUS Film,24096,漢語,cmn,34963,62,0,
JESUS Film,24120,Sakalava Analalava,skg-x-Analalava,29969,62,0,
JESUS Film,24121,Sakalava Besalampy,skg,28191,62,0,
JESUS Film,24140,Nyiramba,nim,1048,62,0,
JESUS Film,24141,Vunjo-Chagga,vun,29608,62,0,
JESUS Film,24142,Mashami-Chagga,jmc,29609,62,0,
JESUS Film,24145,Suryoyo,tru,31359,62,0,
JESUS Film,24156,Samarkand-Tajik,tg-x-Samarkand,34964,62,0,
JESUS Film,24161,Tsuvadi,tvd,30050,62,0,
JESUS Film,24173,Adi,adi,28290,62,0,
JESUS Film,24177,Mising,mrg,30094,62,0,
JESUS Film,24211,Li'O,ljl,784,62,0,
JESUS Film,24216,Zing,mzm-x-Zing,30267,62,0,
JESUS Film,24218,Jama Mapun,sjm,29052,62,0,
JESUS Film,24223,Chasu-Pare,asa,72,62,0,
JESUS Film,24235,"Sama, Bangingi",sse,25042,62,0,
JESUS Film,24249,संथाली,sat,30360,62,0,
JESUS Film,24263,Rohingya,rhg,30195,62,0,
JESUS Film,24267,Thuɔŋjäŋ,dip,28643,62,0,
JESUS Film,24273,"Dinka, Rek",dik,25643,62,0,
JESUS Film,24293,မြန်မာစာ,my,32490,62,0,
JESUS Film,24295,Ndruna,niy,25807,62,0,
JESUS Film,2430,Muyang,muy,31310,62,0,
JESUS Film,24309,تاجيكي,tg,33307,62,0,
JESUS Film,24314,Manado,xmm,30162,62,0,
JESUS Film,24340,"Garasia, Adiwasi",gas,443,62,0,
JESUS Film,24341,"Garasia, Rajput",gra,444,62,0,
JESUS Film,24343,Dhundari,dhd,28623,62,0,
JESUS Film,24359,"Kalagan, Eastern",kqe-x-Eastern,30306,62,0,
JESUS Film,24360,"Kalagen, Western",kqe-x-Western,592,62,0,
JESUS Film,2440,Mundani,mnf,27993,62,0,
JESUS Film,24409,Galo,adl,9,62,0,
JESUS Film,2441,Mumuye,mzm,30082,62,0,
JESUS Film,24410,Marakwet,enb,29093,62,0,
JESUS Film,24413,"Maninka, Konyanka",mku,29793,62,0,
JESUS Film,24416,Shekhawati,swv,32548,62,0,
JESUS Film,24433,Southern Nisu,nsd,1535,62,0,
JESUS Film,2449,Musgu,mug,988,62,0,
JESUS Film,2453,Mundang,mua,982,62,0,
JESUS Film,2485,Mungaka,mhk,25615,62,0,
JESUS Film,2518,"Gbaya, Southwest",gso,25712,62,0,
JESUS Film,2530,Makaa,mcp,832,62,0,
JESUS Film,2538,Masana,mcn,901,62,0,
JESUS Film,2556,Mafa,maf,827,62,0,
JESUS Film,2561,Peve,lme,31025,62,0,
JESUS Film,2565,Limbum,lmp,779,62,0,
JESUS Film,2590,Kuteb,kub,30083,62,0,
JESUS Film,25916,"Bai, Southern",bfs,30610,62,0,
JESUS Film,25919,"Bareli, Rathwi",bgd,114,62,0,
JESUS Film,25991,Cherepon,cpn,31711,62,0,
JESUS Film,2614,Kanuri,knc,29922,62,0,
JESUS Film,26152,Mango,mge,31545,62,0,
