referenceId,name,videoId,languageId,updatedAt,versionNumber,videoVariantExists,muxVideoIdExists
WESS_21578-wl60-0-0_1726246466,Magdalena,1_wl60-0-0,21578,2024-09-13T17:10:04.883Z,35164,true,false
WESS_21674-wl60-0-0_1542287758,Magdalena,1_wl60-0-0,21674,2018-11-15T14:41:21.990Z,34078,true,false
WESS_22500-wl60-0-0_1386945340,Magdalena,1_wl60-0-0,22500,2020-03-20T23:27:12.726Z,32308,true,false
WESS_22658-wl60-0-0_1423749302,Magdalena,1_wl60-0-0,22658,2020-03-20T23:22:49.018Z,30471,true,false
WESS_22812-wl60-0-0_1386872702,Magdalena,1_wl60-0-0,22812,2020-03-20T23:09:15.771Z,31690,true,false
WESS_22847-wl60-0-0_1386897902,Magdalena,1_wl60-0-0,22847,2020-03-20T23:27:14.898Z,31681,true,false
WESS_23178-wl60-0-0_1386945332,Magdalena,1_wl60-0-0,23178,2020-03-20T23:27:17.000Z,31661,true,false
WESS_23221-wl60-0-0_1411077303,Magdalena,1_wl60-0-0,23221,2020-03-20T23:24:21.633Z,30946,true,false
WESS_23388-wl60-0-0_1420659115,Magdalena,1_wl60-0-0,23388,2020-03-20T23:23:14.175Z,32384,true,false
WESS_24014-wl60-0-0_1397615701,Magdalena,1_wl60-0-0,24014,2020-03-20T22:07:08.694Z,32177,true,false
WESS_24038-wl60-0-0_1675629315,Magdalena,1_wl60-0-0,24038,2023-02-06T01:25:20.710Z,34869,true,false
WESS_24156-wl60-0-0_1386945320,Magdalena,1_wl60-0-0,24156,2020-03-20T22:08:14.048Z,31381,true,false
WESS_24309-wl60-0-0_1386945329,Magdalena,1_wl60-0-0,24309,2020-03-20T23:09:07.766Z,30696,true,false
WESS_24343-wl60-0-0_1531957766,Magdalena,1_wl60-0-0,24343,2020-01-18T00:32:52.123Z,34054,true,false
WESS_24410-wl60-0-0_1738863395,Magdalena,1_wl60-0-0,24410,2025-02-06T18:41:38.132Z,35524,true,false
WESS_24416-wl60-0-0_1418857505,Magdalena,1_wl60-0-0,24416,2020-03-20T23:04:34.737Z,32469,true,false
WESS_25919-wl60-0-0_1693404452,Magdalena,1_wl60-0-0,25919,2023-08-30T14:18:15.170Z,33552,true,false
WESS_26419-wl60-0-0_1649777613,Magdalena,1_wl60-0-0,26419,2022-04-13T14:39:47.692Z,34844,true,false
WESS_27145-wl60-0-0_1634223143,Magdalena,1_wl60-0-0,27145,2021-10-14T15:41:44.568Z,35107,true,false
WESS_371-wl60-0-0_1386889502,Magdalena,1_wl60-0-0,371,2020-03-20T23:53:01.457Z,30697,true,false
WESS_374-wl60-0-0_1712700452,Magdalena,1_wl60-0-0,374,2024-04-10T01:20:27.281Z,30740,true,false
WESS_3804-wl60-0-0_1419012919,Magdalena,1_wl60-0-0,3804,2020-03-20T22:43:24.344Z,30944,true,false
WESS_3887-wl60-0-0_1386945373,Magdalena,1_wl60-0-0,3887,2020-03-20T23:27:13.256Z,30842,true,false
WESS_3888-wl60-0-0_1386945357,Magdalena,1_wl60-0-0,3888,2020-03-20T22:08:12.294Z,30709,true,false
WESS_389-wl60-0-0_1491863851,Magdalena,1_wl60-0-0,389,2020-01-17T23:30:27.876Z,31228,true,false
WESS_3892-wl60-0-0_1544732231,Magdalena,1_wl60-0-0,3892,2020-01-18T02:44:39.239Z,33020,true,false
WESS_407-wl60-0-0_1386945379,Magdalena,1_wl60-0-0,407,2020-03-20T22:29:34.942Z,31401,true,false
WESS_420-wl60-0-0_1386945353,Magdalena,1_wl60-0-0,420,2020-03-20T22:08:15.462Z,31015,true,false
WESS_42106-wl60-0-0_1386895502,Magdalena,1_wl60-0-0,42106,2020-03-20T23:53:24.449Z,31777,true,false
WESS_4344-wl60-0-0_1420659121,Magdalena,1_wl60-0-0,4344,2020-03-20T22:43:17.589Z,32386,true,false
WESS_4415-wl60-0-0_1387291502,Magdalena,1_wl60-0-0,4415,2020-03-20T21:39:27.008Z,30901,true,false
WESS_4432-wl60-0-0_1541704662,Magdalena,1_wl60-0-0,4432,2018-11-08T21:44:27.635Z,31166,true,false
WESS_4466-wl60-0-0_1386945349,Magdalena,1_wl60-0-0,4466,2020-03-20T23:09:05.782Z,31835,true,false
WESS_4468-wl60-0-0_1386873304,Magdalena,1_wl60-0-0,4468,2020-03-20T22:47:51.866Z,31667,true,false
WESS_4473-wl60-0-0_1389780304,Magdalena,1_wl60-0-0,4473,2020-03-20T23:26:38.633Z,31860,true,false
WESS_448-wl60-0-0_1386887701,Magdalena,1_wl60-0-0,448,2020-03-20T22:47:50.000Z,30711,true,false
WESS_4532-wl60-0-0_1666879607,Magdalena,1_wl60-0-0,4532,2022-10-27T14:31:08.708Z,35199,true,false
WESS_4576-wl60-0-0_1386945368,Magdalena,1_wl60-0-0,4576,2020-03-20T22:47:48.144Z,31208,true,false
WESS_4601-wl60-0-0_1541704665,Magdalena,1_wl60-0-0,4601,2018-11-08T21:43:51.581Z,32309,true,false
WESS_4635-wl60-0-0_1415915702,Magdalena,1_wl60-0-0,4635,2020-03-20T22:25:39.104Z,32353,true,false
WESS_4676-wl60-0-0_1386880504,Magdalena,1_wl60-0-0,4676,2020-03-20T23:27:18.984Z,31421,true,false
WESS_46771-wl60-0-0_1386945385,Magdalena,1_wl60-0-0,46771,2020-03-20T22:29:32.484Z,31256,true,false
WESS_4695-wl60-0-0_1386945343,Magdalena,1_wl60-0-0,4695,2020-03-20T23:27:18.867Z,31419,true,false
WESS_4734-wl60-0-0_1415763902,Magdalena,1_wl60-0-0,4734,2020-03-20T22:05:01.004Z,32355,true,false
WESS_4791-wl60-0-0_1386873305,Magdalena,1_wl60-0-0,4791,2020-03-20T22:29:37.354Z,31207,true,false
WESS_4823-wl60-0-0_1541704662,Magdalena,1_wl60-0-0,4823,2018-11-08T21:44:33.416Z,30898,true,false
WESS_483-wl60-0-0_1386879904,Magdalena,1_wl60-0-0,483,2020-03-20T23:09:11.781Z,30899,true,false
WESS_494-wl60-0-0_1386886502,Magdalena,1_wl60-0-0,494,2020-03-20T23:09:09.948Z,30706,true,false
WESS_496-wl60-0-0_1386945364,Magdalena,1_wl60-0-0,496,2020-03-20T22:29:34.610Z,30477,true,false
WESS_5019-wl60-0-0_1483552507,Magdalena,1_wl60-0-0,5019,2020-03-20T21:41:10.861Z,33384,true,false
WESS_5048-wl60-0-0_1386879301,Magdalena,1_wl60-0-0,5048,2020-03-20T22:08:19.252Z,31007,true,false
WESS_507-wl60-0-0_1386945380,Magdalena,1_wl60-0-0,507,2020-03-20T22:08:13.412Z,31179,true,false
WESS_512-wl60-0-0_1406694902,Magdalena,1_wl60-0-0,512,2020-03-20T22:06:12.657Z,31180,true,false
WESS_5171-wl60-0-0_1616591942,Magdalena,1_wl60-0-0,5171,2021-03-24T15:43:25.328Z,34688,true,false
WESS_525-wl60-0-0_1386873903,Magdalena,1_wl60-0-0,525,2020-03-20T22:47:52.431Z,30825,true,false
WESS_529-wl60-0-0_1697640578,Magdalena,1_wl60-0-0,529,2023-10-18T15:03:50.909Z,32151,true,false
WESS_531-wl60-0-0_1386878102,Magdalena,1_wl60-0-0,531,2020-03-21T00:04:02.699Z,31088,true,false
WESS_53299-wl60-0-0_1386891302,Magdalena,1_wl60-0-0,53299,2020-03-20T22:29:35.177Z,30698,true,false
WESS_5331-wl60-0-0_1386878702,Magdalena,1_wl60-0-0,5331,2020-03-20T22:08:16.938Z,31685,true,false
WESS_53333-wl60-0-0_1386945383,Magdalena,1_wl60-0-0,53333,2020-03-20T22:47:48.346Z,30531,true,false
WESS_53347-wl60-0-0_1386875101,Magdalena,1_wl60-0-0,53347,2020-03-20T22:29:39.095Z,31173,true,false
WESS_53400-wl60-0-0_1386878104,Magdalena,1_wl60-0-0,53400,2020-03-20T23:27:14.478Z,30708,true,false
WESS_53418-wl60-0-0_1445424902,Magdalena,1_wl60-0-0,53418,2020-03-21T00:04:32.777Z,32905,true,false
WESS_53430-wl60-0-0_1553885194,Magdalena,1_wl60-0-0,53430,2019-06-19T19:38:23.394Z,34335,true,false
WESS_53438-wl60-0-0_1386945331,Magdalena,1_wl60-0-0,53438,2020-03-20T23:27:15.011Z,31206,true,false
WESS_53441-wl60-0-0_1386874503,Magdalena,1_wl60-0-0,53441,2020-03-20T23:09:11.901Z,30473,true,false
WESS_5392-wl60-0-0_1590499243,Magdalena,1_wl60-0-0,5392,2020-05-26T14:41:22.897Z,34693,true,false
WESS_5398-wl60-0-0_1551881018,Magdalena,1_wl60-0-0,5398,2019-06-20T14:26:06.924Z,34591,true,false
WESS_5541-wl60-0-0_1541704665,Magdalena,1_wl60-0-0,5541,2018-11-08T21:43:54.394Z,32151,true,false
WESS_5563-wl60-0-0_1541704656,Magdalena,1_wl60-0-0,5563,2018-11-08T21:41:23.485Z,31489,true,false
WESS_5603-wl60-0-0_1479927305,Magdalena,1_wl60-0-0,5603,2020-03-20T21:56:33.658Z,32892,true,false
WESS_5667-wl60-0-0_1460541908,Magdalena,1_wl60-0-0,5667,2018-05-14T11:58:17.937Z,32465,true,false
WESS_5699-wl60-0-0_1434666782,Magdalena,1_wl60-0-0,5699,2020-03-20T23:02:19.062Z,32894,true,false
WESS_584-wl60-0-0_1386945338,Magdalena,1_wl60-0-0,584,2020-03-20T22:29:34.804Z,30941,true,false
WESS_5848-wl60-0-0_1386945341,Magdalena,1_wl60-0-0,5848,2020-03-20T22:47:48.455Z,31254,true,false
WESS_5871-wl60-0-0_1386945346,Magdalena,1_wl60-0-0,5871,2020-03-20T23:09:09.493Z,31253,true,false
WESS_5920-wl60-0-0_1526478238,Magdalena,1_wl60-0-0,5920,2020-01-18T00:30:12.724Z,33553,true,false
WESS_6174-wl60-0-0_1386896102,Magdalena,1_wl60-0-0,6174,2020-03-20T23:09:09.709Z,31244,true,false
WESS_6298-wl60-0-0_1386888902,Magdalena,1_wl60-0-0,6298,2020-03-20T23:09:09.391Z,31257,true,false
WESS_6318-wl60-0-0_1386887102,Magdalena,1_wl60-0-0,6318,2020-03-20T22:47:49.784Z,31252,true,false
WESS_633-wl60-0-0_1386945369,Magdalena,1_wl60-0-0,633,2020-03-20T23:27:14.368Z,31754,true,false
WESS_646-wl60-0-0_1386875103,Magdalena,1_wl60-0-0,646,2020-03-20T22:29:39.201Z,30672,true,false
WESS_6463-wl60-0-0_1438792507,Magdalena,1_wl60-0-0,6463,2020-03-20T23:01:24.756Z,32893,true,false
WESS_6464-wl60-0-0_1386881102,Magdalena,1_wl60-0-0,6464,2020-03-20T23:09:07.654Z,31451,true,false
WESS_6600-wl60-0-0_1386880502,Magdalena,1_wl60-0-0,6600,2020-03-21T00:11:54.254Z,31251,true,false
WESS_6788-wl60-0-0_1386879303,Magdalena,1_wl60-0-0,6788,2020-03-20T22:29:39.606Z,30479,true,false
WESS_6793-wl60-0-0_1530896689,Magdalena,1_wl60-0-0,6793,2020-01-18T02:42:05.503Z,32554,true,false
WESS_689-wl60-0-0_1386876904,Magdalena,1_wl60-0-0,689,2020-03-20T23:09:10.053Z,31371,true,false
WESS_6975-wl60-0-0_1506017628,Magdalena,1_wl60-0-0,6975,2020-01-17T23:33:16.235Z,32412,true,false
WESS_7083-wl60-0-0_1404332706,Magdalena,1_wl60-0-0,7083,2020-03-20T23:25:21.355Z,31921,true,false
WESS_7238-wl60-0-0_1673529380,Magdalena,1_wl60-0-0,7238,2023-01-12T13:34:53.432Z,33487,true,false
WESS_7309-wl60-0-0_1438265102,Magdalena,1_wl60-0-0,7309,2020-03-21T00:06:55.273Z,32432,true,false
WESS_7411-wl60-0-0_1487792690,Magdalena,1_wl60-0-0,7411,2020-01-18T02:17:24.928Z,30843,true,false
WESS_7547-wl60-0-0_1464805503,Magdalena,1_wl60-0-0,7547,2020-03-20T21:32:22.351Z,33364,true,false
WESS_7586-wl60-0-0_1649857191,Magdalena,1_wl60-0-0,7586,2022-04-13T16:44:18.668Z,35100,true,false
WESS_7698-wl60-0-0_1488840945,Magdalena,1_wl60-0-0,7698,2020-01-18T02:17:33.908Z,33450,true,false
WESS_7761-wl60-0-0_1386893102,Magdalena,1_wl60-0-0,7761,2020-03-20T23:09:05.677Z,31056,true,false
WESS_7773-wl60-0-0_1474579741,Magdalena,1_wl60-0-0,7773,2020-03-20T21:58:44.721Z,32819,true,false
WESS_7885-wl60-0-0_1390393502,Magdalena,1_wl60-0-0,7885,2020-03-20T22:29:01.715Z,32195,true,false
WESS_7897-wl60-0-0_1386945326,Magdalena,1_wl60-0-0,7897,2020-03-20T22:08:15.673Z,31341,true,false
WESS_8164-wl60-0-0_1581606259,Magdalena,1_wl60-0-0,8164,2020-02-13T17:42:34.750Z,34684,true,false
WESS_8170-wl60-0-0_1649953375,Magdalena,1_wl60-0-0,8170,2022-04-14T17:24:15.098Z,34843,true,false
WESS_8188-wl60-0-0_1649857203,Magdalena,1_wl60-0-0,8188,2022-04-13T16:50:27.450Z,34842,true,false
WESS_8418-wl60-0-0_1386874502,Magdalena,1_wl60-0-0,8418,2020-03-20T22:08:14.261Z,31010,true,false
WESS_8506-wl60-0-0_1424871902,Magdalena,1_wl60-0-0,8506,2020-03-20T22:04:11.534Z,31676,true,false
WESS_98137-wl60-0-0_1549037805,Magdalena,1_wl60-0-0,98137,2019-06-20T13:41:14.003Z,34287,true,false
WESS_98730-wl60-0-0_1556138037,Magdalena,1_wl60-0-0,98730,2019-06-19T20:49:21.549Z,33674,true,false
WESS_99152-wl60-0-0_1704897696,Magdalena,1_wl60-0-0,99152,2024-01-10T15:48:32.017Z,35412,true,false
WESS_99460-wl60-0-0_1614180373,Magdalena,1_wl60-0-0,99460,2021-02-24T16:42:41.429Z,34450,true,false
WESS_5541-wl60-5541-32151_1538238875,Magdalena,1_wl60-5541-32151,5541,2020-01-18T00:33:53.203Z,,false,false
WESS_5563-wl60-5563-31489_1538238886,Magdalena,1_wl60-5563-31489,5563,2020-01-18T01:48:41.355Z,,false,false
WESS_1109-wl604401-0-0_1541704946,Title and Introduction,1_wl604401-0-0,1109,2020-01-18T02:43:53.777Z,31164,true,false
WESS_20525-wl604401-0-0_1623262742,Title and Introduction,1_wl604401-0-0,20525,2021-06-09T19:13:00.584Z,34680,true,false
WESS_21064-wl604401-0-0_1541704787,Title and Introduction,1_wl604401-0-0,21064,2020-01-16T12:07:05.042Z,31811,true,false
WESS_4432-wl604401-0-0_1541704972,Title and Introduction,1_wl604401-0-0,4432,2020-01-18T02:43:57.411Z,31166,true,false
WESS_4601-wl604401-0-0_1541704759,Title and Introduction,1_wl604401-0-0,4601,2018-11-08T22:13:03.162Z,32309,true,false
WESS_4823-wl604401-0-0_1541704979,Title and Introduction,1_wl604401-0-0,4823,2020-01-18T00:22:56.716Z,30898,true,false
WESS_529-wl604401-0-0_1491428785,Title and Introduction,1_wl604401-0-0,529,2020-01-16T00:13:23.887Z,32151,true,false
WESS_5541-wl604401-0-0_1541704946,Title and Introduction,1_wl604401-0-0,5541,2020-01-17T22:59:58.575Z,32151,true,false
WESS_5563-wl604401-0-0_1541704922,Title and Introduction,1_wl604401-0-0,5563,2020-01-18T00:34:46.123Z,31489,true,false
WESS_5541-wl604401-5541-32151_1538238913,Title and Introduction,1_wl604401-5541-32151,5541,2020-01-18T00:21:42.499Z,,false,false
WESS_5563-wl604401-5563-31489_1538239022,Title and Introduction,1_wl604401-5563-31489,5563,2020-01-18T00:33:53.909Z,,false,false
WESS_1109-wl604402-0-0_1541704896,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,1109,2020-01-17T22:59:51.247Z,31164,true,false
WESS_20525-wl604402-0-0_1623262475,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,20525,2021-06-09T19:16:52.348Z,34680,true,false
WESS_21064-wl604402-0-0_1541705007,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,21064,2020-01-18T00:35:00.106Z,31811,true,false
WESS_4432-wl604402-0-0_1541704902,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,4432,2020-01-16T12:07:07.873Z,31166,true,false
WESS_4601-wl604402-0-0_1541704756,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,4601,2018-11-08T22:12:55.584Z,32309,true,false
WESS_4823-wl604402-0-0_1541704950,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,4823,2020-01-18T00:34:51.770Z,30898,true,false
WESS_529-wl604402-0-0_1491429912,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,529,2020-01-18T01:32:39.241Z,32151,true,false
WESS_5541-wl604402-0-0_1541704873,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,5541,2020-01-18T02:43:49.912Z,32151,true,false
WESS_5563-wl604402-0-0_1541704877,Mary Magdalene goes to Rivka's house,1_wl604402-0-0,5563,2020-01-18T00:34:43.587Z,31489,true,false
WESS_5541-wl604402-5541-32151_1538238932,Mary Magdalene goes to Rivka's house,1_wl604402-5541-32151,5541,2020-01-17T22:58:51.877Z,,false,false
WESS_5563-wl604402-5563-31489_1538238946,Mary Magdalene goes to Rivka's house,1_wl604402-5563-31489,5563,2020-01-18T02:42:54.502Z,,false,false
WESS_1109-wl604403-0-0_1541704873,Creation,1_wl604403-0-0,1109,2020-01-16T12:07:09.639Z,31164,true,false
WESS_20525-wl604403-0-0_1623262705,Creation,1_wl604403-0-0,20525,2021-06-09T19:03:00.302Z,34680,true,false
WESS_21064-wl604403-0-0_1541704948,Creation,1_wl604403-0-0,21064,2020-01-18T02:43:55.865Z,31811,true,false
WESS_4432-wl604403-0-0_1541704939,Creation,1_wl604403-0-0,4432,2020-01-18T01:49:39.310Z,31166,true,false
WESS_4601-wl604403-0-0_1541704956,Creation,1_wl604403-0-0,4601,2020-01-18T00:34:53.476Z,32309,true,false
WESS_4823-wl604403-0-0_1541704948,Creation,1_wl604403-0-0,4823,2020-01-16T12:07:18.571Z,30898,true,false
WESS_529-wl604403-0-0_1491429800,Creation,1_wl604403-0-0,529,2020-01-18T02:19:34.514Z,32151,true,false
WESS_5541-wl604403-0-0_1541704736,Creation,1_wl604403-0-0,5541,2018-11-08T22:12:16.551Z,32151,true,false
WESS_5563-wl604403-0-0_1541704988,Creation,1_wl604403-0-0,5563,2020-01-16T12:07:24.358Z,31489,true,false
WESS_5541-wl604403-5541-32151_1538238952,Creation,1_wl604403-5541-32151,5541,2020-01-17T22:58:51.402Z,,false,false
WESS_5563-wl604403-5563-31489_1538238976,Creation,1_wl604403-5563-31489,5563,2020-01-18T02:42:53.001Z,,false,false
WESS_1109-wl604404-0-0_1541704979,Temptation and Fall of Mankind,1_wl604404-0-0,1109,2020-01-18T00:22:55.627Z,31164,true,false
WESS_20525-wl604404-0-0_1623262615,Temptation and Fall of Mankind,1_wl604404-0-0,20525,2021-06-09T19:25:34.491Z,34680,true,false
WESS_21064-wl604404-0-0_1541704975,Temptation and Fall of Mankind,1_wl604404-0-0,21064,2020-01-17T22:59:57.470Z,31811,true,false
WESS_4432-wl604404-0-0_1541704991,Temptation and Fall of Mankind,1_wl604404-0-0,4432,2020-01-18T01:49:57.563Z,31166,true,false
WESS_4601-wl604404-0-0_1541704915,Temptation and Fall of Mankind,1_wl604404-0-0,4601,2020-01-18T02:43:48.041Z,32309,true,false
WESS_4823-wl604404-0-0_1541704958,Temptation and Fall of Mankind,1_wl604404-0-0,4823,2020-01-18T00:22:54.948Z,30898,true,false
WESS_529-wl604404-0-0_1491429375,Temptation and Fall of Mankind,1_wl604404-0-0,529,2020-01-17T23:58:34.695Z,32151,true,false
WESS_5541-wl604404-0-0_1541704990,Temptation and Fall of Mankind,1_wl604404-0-0,5541,2020-01-18T01:49:49.156Z,32151,true,false
WESS_5563-wl604404-0-0_1541704978,Temptation and Fall of Mankind,1_wl604404-0-0,5563,2020-01-17T23:00:09.540Z,31489,true,false
WESS_5541-wl604404-5541-32151_1538238910,Temptation and Fall of Mankind,1_wl604404-5541-32151,5541,2020-01-18T00:21:42.728Z,,false,false
WESS_5563-wl604404-5563-31489_1538238969,Temptation and Fall of Mankind,1_wl604404-5563-31489,5563,2020-01-18T00:33:53.684Z,,false,false
WESS_1109-wl604405-0-0_1541704938,Abraham,1_wl604405-0-0,1109,2020-01-17T22:59:57.931Z,31164,true,false
WESS_20525-wl604405-0-0_1623262795,Abraham,1_wl604405-0-0,20525,2021-06-09T19:09:49.590Z,34680,true,false
WESS_21064-wl604405-0-0_1541705005,Abraham,1_wl604405-0-0,21064,2020-01-18T01:49:55.955Z,31811,true,false
WESS_4432-wl604405-0-0_1541704833,Abraham,1_wl604405-0-0,4432,2020-01-17T22:59:51.040Z,31166,true,false
WESS_4601-wl604405-0-0_1541704940,Abraham,1_wl604405-0-0,4601,2020-01-18T02:43:49.407Z,32309,true,false
WESS_4823-wl604405-0-0_1541704955,Abraham,1_wl604405-0-0,4823,2020-01-16T12:07:20.882Z,30898,true,false
WESS_529-wl604405-0-0_1491428882,Abraham,1_wl604405-0-0,529,2020-01-18T01:32:24.837Z,32151,true,false
WESS_5541-wl604405-0-0_1541704740,Abraham,1_wl604405-0-0,5541,2018-11-08T22:12:24.574Z,32151,true,false
WESS_5563-wl604405-0-0_1541704937,Abraham,1_wl604405-0-0,5563,2020-01-18T01:49:44.167Z,31489,true,false
WESS_5541-wl604405-5541-32151_1538238980,Abraham,1_wl604405-5541-32151,5541,2020-01-18T00:33:55.225Z,,false,false
WESS_5563-wl604405-5563-31489_1538238973,Abraham,1_wl604405-5563-31489,5563,2020-01-18T01:48:42.507Z,,false,false
WESS_1109-wl604406-0-0_1541705023,Isaiah,1_wl604406-0-0,1109,2020-01-18T00:34:59.038Z,31164,true,false
WESS_20525-wl604406-0-0_1623262439,Isaiah,1_wl604406-0-0,20525,2021-06-09T19:22:22.886Z,34680,true,false
WESS_21064-wl604406-0-0_1541704870,Isaiah,1_wl604406-0-0,21064,2020-01-17T22:59:49.666Z,31811,true,false
WESS_389-wl604406-0-0_1491429366,Isaiah,1_wl604406-0-0,389,2020-01-18T02:19:31.484Z,31228,true,false
WESS_4432-wl604406-0-0_1541704992,Isaiah,1_wl604406-0-0,4432,2020-01-18T01:49:49.410Z,31166,true,false
WESS_4601-wl604406-0-0_1541704806,Isaiah,1_wl604406-0-0,4601,2020-01-18T02:43:41.486Z,32309,true,false
WESS_4823-wl604406-0-0_1541704960,Isaiah,1_wl604406-0-0,4823,2020-01-16T12:07:15.980Z,30898,true,false
WESS_529-wl604406-0-0_1491429290,Isaiah,1_wl604406-0-0,529,2020-01-18T01:32:31.780Z,32151,true,false
WESS_5541-wl604406-0-0_1541704854,Isaiah,1_wl604406-0-0,5541,2020-01-18T00:34:40.424Z,32151,true,false
WESS_5563-wl604406-0-0_1541704868,Isaiah,1_wl604406-0-0,5563,2020-01-17T22:59:52.111Z,31489,true,false
WESS_5541-wl604406-5541-32151_1538238917,Isaiah,1_wl604406-5541-32151,5541,2020-01-18T00:33:52.510Z,,false,false
WESS_5563-wl604406-5563-31489_1538238988,Isaiah,1_wl604406-5563-31489,5563,2020-01-18T00:21:44.974Z,,false,false
WESS_1109-wl604407-0-0_1541704918,Announcement to Mary,1_wl604407-0-0,1109,2020-01-18T00:22:42.749Z,31164,true,false
WESS_20525-wl604407-0-0_1623262669,Announcement to Mary,1_wl604407-0-0,20525,2021-06-09T19:06:20.205Z,34680,true,false
WESS_21064-wl604407-0-0_1541704997,Announcement to Mary,1_wl604407-0-0,21064,2020-01-18T01:49:53.583Z,31811,true,false
WESS_4432-wl604407-0-0_1541704940,Announcement to Mary,1_wl604407-0-0,4432,2020-01-18T00:22:52.556Z,31166,true,false
WESS_4601-wl604407-0-0_1541704883,Announcement to Mary,1_wl604407-0-0,4601,2020-01-18T00:34:47.768Z,32309,true,false
WESS_4823-wl604407-0-0_1541704878,Announcement to Mary,1_wl604407-0-0,4823,2020-01-16T12:07:09.146Z,30898,true,false
WESS_529-wl604407-0-0_1491429569,Announcement to Mary,1_wl604407-0-0,529,2020-01-16T00:13:33.577Z,32151,true,false
WESS_5541-wl604407-0-0_1541704961,Announcement to Mary,1_wl604407-0-0,5541,2020-01-18T01:49:41.482Z,32151,true,false
WESS_5563-wl604407-0-0_1541704773,Announcement to Mary,1_wl604407-0-0,5563,2018-11-08T22:16:17.361Z,31489,true,false
WESS_5541-wl604407-5541-32151_1538238922,Announcement to Mary,1_wl604407-5541-32151,5541,2020-01-18T00:21:42.292Z,,false,false
WESS_5563-wl604407-5563-31489_1538238952,Announcement to Mary,1_wl604407-5563-31489,5563,2020-01-16T12:06:18.516Z,,false,false
WESS_1109-wl604408-0-0_1541704811,Mary's Visit to Elizabeth,1_wl604408-0-0,1109,2020-01-18T02:43:41.928Z,31164,true,false
WESS_20525-wl604408-0-0_1623262564,Mary's Visit to Elizabeth,1_wl604408-0-0,20525,2021-06-09T19:30:39.369Z,34680,true,false
WESS_21064-wl604408-0-0_1541704984,Mary's Visit to Elizabeth,1_wl604408-0-0,21064,2020-01-18T01:49:47.330Z,31811,true,false
WESS_4432-wl604408-0-0_1541705006,Mary's Visit to Elizabeth,1_wl604408-0-0,4432,2020-01-18T00:34:56.658Z,31166,true,false
WESS_4601-wl604408-0-0_1541704943,Mary's Visit to Elizabeth,1_wl604408-0-0,4601,2020-01-18T00:22:47.457Z,32309,true,false
WESS_4823-wl604408-0-0_1541704703,Mary's Visit to Elizabeth,1_wl604408-0-0,4823,2018-11-08T22:13:44.738Z,30898,true,false
WESS_529-wl604408-0-0_1491429598,Mary's Visit to Elizabeth,1_wl604408-0-0,529,2020-01-17T23:27:45.298Z,32151,true,false
WESS_5541-wl604408-0-0_1541704901,Mary's Visit to Elizabeth,1_wl604408-0-0,5541,2020-01-18T00:34:41.456Z,32151,true,false
WESS_5563-wl604408-0-0_1541704962,Mary's Visit to Elizabeth,1_wl604408-0-0,5563,2020-01-16T12:07:18.053Z,31489,true,false
WESS_5541-wl604408-5541-32151_1538238957,Mary's Visit to Elizabeth,1_wl604408-5541-32151,5541,2020-01-17T22:58:52.320Z,,false,false
WESS_5563-wl604408-5563-31489_1538238990,Mary's Visit to Elizabeth,1_wl604408-5563-31489,5563,2020-01-18T00:21:43.699Z,,false,false
WESS_1109-wl604409-0-0_1541704831,Joseph's Response,1_wl604409-0-0,1109,2020-01-18T02:43:42.196Z,31164,true,false
WESS_20525-wl604409-0-0_1623262760,Joseph's Response,1_wl604409-0-0,20525,2021-06-09T19:14:32.669Z,34680,true,false
WESS_21064-wl604409-0-0_1541704938,Joseph's Response,1_wl604409-0-0,21064,2020-01-18T02:43:52.556Z,31811,true,false
WESS_4432-wl604409-0-0_1541704946,Joseph's Response,1_wl604409-0-0,4432,2020-01-16T12:07:16.998Z,31166,true,false
WESS_4601-wl604409-0-0_1541704967,Joseph's Response,1_wl604409-0-0,4601,2020-01-18T00:34:52.769Z,32309,true,false
WESS_4823-wl604409-0-0_1541704870,Joseph's Response,1_wl604409-0-0,4823,2020-01-16T12:07:13.748Z,30898,true,false
WESS_529-wl604409-0-0_1491429404,Joseph's Response,1_wl604409-0-0,529,2020-01-18T01:32:32.252Z,32151,true,false
WESS_5541-wl604409-0-0_1541704998,Joseph's Response,1_wl604409-0-0,5541,2020-01-18T01:49:49.659Z,32151,true,false
WESS_5563-wl604409-0-0_1541704992,Joseph's Response,1_wl604409-0-0,5563,2020-01-18T01:49:54.753Z,31489,true,false
WESS_5541-wl604409-5541-32151_1538238996,Joseph's Response,1_wl604409-5541-32151,5541,2020-01-16T12:06:21.466Z,,false,false
WESS_5563-wl604409-5563-31489_1538238940,Joseph's Response,1_wl604409-5563-31489,5563,2020-01-18T00:33:54.820Z,,false,false
WESS_1109-wl604410-0-0_1541704945,Birth of Jesus,1_wl604410-0-0,1109,2020-01-16T12:07:18.808Z,31164,true,false
