referenceId,videoId,languageId,name,updatedAt,groupMemberVideoIds,videoVariantExists,muxVideoIdExists,isFeatureMissing,isAnyClipMissing
WESS_13408-wl-0-0_1386870115,1_wl-0-0,13408,Magdalena - Director's Cut,2020-03-20T23:09:18.290Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_1341-31351-wl71-0-0_1341095141,1_wl-0-0,1341,"Magdalena - Jesus, Our Loving Pursuer",2020-03-21T00:13:35.396Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_13562-wl-0-0_1711140607,1_wl-0-0,13562,Magdalena - Director's Cut,2024-03-22T22:08:28.518Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_1370-wl604409-0-0_1508440210,1_wl-0-0,1370,Joseph's Response,2020-01-18T02:33:20.206Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_13805-wl604407-0-0_1502310076,1_wl-0-0,13805,Announcement to Mary,2020-01-18T02:32:00.741Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_138284-wl-0-0_1702482212,1_wl-0-0,138284,Magdalena - Director's Cut,2023-12-13T16:28:23.229Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,false
WESS_139080-wl60-0-0_1487792693,1_wl-0-0,139080,Magdalena,2020-01-18T02:17:29.686Z,1_wl60-0-0,true,false,true,true
WESS_139081-wl-0-0_1386870179,1_wl-0-0,139081,Magdalena - Director's Cut,2020-03-20T23:09:15.357Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_139082-wl60-0-0_1386876905,1_wl-0-0,139082,Magdalena,2020-03-20T23:27:19.124Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_139086-wl71-0-0_1354228149,1_wl-0-0,139086,"Magdalena - Jesus, Our Loving Pursuer",2020-03-20T23:42:12.312Z,1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,false,false,true,true
WESS_139091-wl-0-0_1386870174,1_wl-0-0,139091,Magdalena - Director's Cut,2020-03-20T22:29:41.864Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_139100-wl73-0-0_1354227895,1_wl-0-0,139100,"Magdalena - Jesus, Our Power for Living",2020-03-20T23:42:13.751Z,1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,false,false,true,true
WESS_139114-wl75-0-0_1490046941,1_wl-0-0,139114,"5. Jesus, Our Compassionate Provider",2020-01-18T01:31:12.089Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_139131-wl604444-0-0_1543244876,1_wl-0-0,139131,Living the Christian Life,2020-01-18T02:44:17.886Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,false
WESS_139137-wl-0-0_1436364909,1_wl-0-0,139137,Magdalena - Director's Cut,2020-03-20T23:01:37.135Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_139181-wl60-0-0_1386876902,1_wl-0-0,139181,Magdalena,2020-03-20T23:09:09.817Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_140033-wl-0-0_1730913858,1_wl-0-0,140033,Magdalena - Director's Cut,2024-11-06T18:07:57.558Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_140169-wl604442-0-0_1563459818,1_wl-0-0,140169,Knowing God Personally,2019-07-18T15:59:45.423Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_141265-wl71-0-0_1696428168,1_wl-0-0,141265,"1. Jesus, Our Loving Pursuer",2023-10-04T15:29:22.703Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_141334-wl-0-0_1634223151,1_wl-0-0,141334,Magdalena - Director's Cut,2021-10-14T15:43:07.445Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_14226-wl604432-0-0_1546464321,1_wl-0-0,14226,"Jesus Is Betrayed, Arrested",2020-01-18T00:23:43.552Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_14278-wl-0-0_1461751510,1_wl-0-0,14278,Magdalena - Director's Cut,2020-03-20T22:57:23.057Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_143789-wl604430-0-0_1494477425,1_wl-0-0,143789,The Adulterous Woman Forgiven,2020-01-18T02:30:17.186Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,true
WESS_1444-wl-0-0_1386787502,1_wl-0-0,1444,Magdalena - Director's Cut,2020-03-20T23:09:18.062Z,1_wl-0-0|1_wl60-0-0|1_wl604401-0-0|1_wl604402-0-0|1_wl604403-0-0|1_wl604404-0-0|1_wl604405-0-0|1_wl604406-0-0|1_wl604407-0-0|1_wl604408-0-0|1_wl604409-0-0|1_wl604410-0-0|1_wl604411-0-0|1_wl604412-0-0|1_wl604413-0-0|1_wl604414-0-0|1_wl604415-0-0|1_wl604416-0-0|1_wl604417-0-0|1_wl604418-0-0|1_wl604419-0-0|1_wl604420-0-0|1_wl604421-0-0|1_wl604422-0-0|1_wl604423-0-0|1_wl604424-0-0|1_wl604425-0-0|1_wl604426-0-0|1_wl604427-0-0|1_wl604428-0-0|1_wl604429-0-0|1_wl604430-0-0|1_wl604431-0-0|1_wl604432-0-0|1_wl604433-0-0|1_wl604434-0-0|1_wl604435-0-0|1_wl604436-0-0|1_wl604437-0-0|1_wl604438-0-0|1_wl604439-0-0|1_wl604440-0-0|1_wl604441-0-0|1_wl604442-0-0|1_wl604443-0-0|1_wl604444-0-0|1_wl71-0-0|1_wl72-0-0|1_wl73-0-0|1_wl74-0-0|1_wl75-0-0|1_wl76-0-0|1_wl77-0-0,true,true,true,false
